HitID	URL	QuestionText	QuestionVariable	Answer	Condition	Knowledge	Comment	IsSkip	Debug_AnnotationFrom	Debug_RawText	Debug_HasOverride	QuestionTextProcessed	QuestionVariableExpand	ConditionExpand	HasLabelBackIssue	LabelBackIssue	hasAdhocFixForLabelBack
191674654	https://socratic.org/questions/589f3cc611ef6b70005b972d	Given H2 + [\Delta] -> 2 H; DeltaH = 104 kcal/mol, what is DeltaH^{0}_{f} for H(g)?	[{"type":"physical unit","value":"DeltaH^{0}_{f} [OF] H(g) [IN] kcal/mol"}]	[{"type":"physical unit","value":"52.00 kcal/mol"}]	[{"type":"chemical equation","value":"H2 + [\\Delta] -> 2 H"},{"type":"other","value":"DeltaH = 104 kcal/mol"}]	[]		0	QAReview	Given #H_2+Delta rarr 2dotH# #;DeltaH=104*kcal*mol^-1#, what is #DeltaH_f^@# for #dotH(g)#?	0	Given H2 + [\Delta] -> 2 H; DeltaH = 104 kcal/mol, what is DeltaH^{0}_{f} for H(g)?	[{"type":"physical unit","value":"DeltaH^{0}_{f} [OF] H(g) [IN] kcal/mol","valueExpand":[{"tag":"property_qv","content":"DeltaH^{0}_{f}","slot":"ActionToClass"},{"tag":"subject_qv","content":"H(g)","slot":"78_81"},{"tag":"unit_qv","content":"kcal/mol","slot":"ActionToClass"}]}]	[{"type":"chemical equation","value":"H2 + [\\Delta] -\u003e 2 H","valueExpand":[{"tag":"ce_condition","content":"H2 + [\\Delta] -\u003e 2 H","slot":"6_25"}]},{"type":"other","value":"DeltaH = 104 kcal/mol","valueExpand":[{"tag":"other_condition","content":"DeltaH = 104 kcal/mol","slot":"ActionToClass"}]}]	0		0		0	0
191674655	https://socratic.org/questions/what-is-the-mass-of-2-94-times-10-24-molecules-of-decane-c-10h-22	What is the mass of 2.94 × 10^24 molecules of decane C10H22?	[{"type":"physical unit","value":"Mass [OF] C10H22 [IN] g"}]	[{"type":"physical unit","value":"694.72 g"}]	[{"type":"physical unit","value":"Number [OF] C10H22 molecules [=] \\pu{2.94 × 10^24}"}]	[]		0	QAReview	What is the mass of #2.94 times 10^24# molecules of decane #C_10H_22#?	0	What is the mass of 2.94 × 10^24 molecules of decane C10H22?	[{"type":"physical unit","value":"Mass [OF] C10H22 [IN] g","valueExpand":[{"tag":"property_qv","content":"Mass","slot":"ActionToClass"},{"tag":"subject_qv","content":"C10H22","slot":"53_58"},{"tag":"unit_qv","content":"g","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Number [OF] C10H22 molecules [=] \\\\pu{2.94 × 10^24}","valueExpand":[{"tag":"property_condition","content":"Number","slot":"ActionToClass"},{"tag":"subject_condition","content":"C10H22 molecules","slot":"-1_-1"},{"tag":"value_condition","content":"2.94 × 10^24","slot":"20_31"}]}]	0		1		0	0
191674656	https://socratic.org/questions/potassium-chlorate-kclo-3-decomposes-to-form-potassium-chloride-kcl-and-oxygen-g	Potassium chlorate, KClO3, decomposes to form potassium chloride, KCl and oxygen gas. How do you write a balanced equation for this decomposition reaction?	[{"type":"other","value":"Chemical Equation [OF] this decomposition reaction"}]	[{"type":"chemical equation","value":"2 KClO3 -> 2 KCl + 3 O2"}]	[{"type":"chemical equation","value":"KClO3"},{"type":"chemical equation","value":"KCl"},{"type":"substance name","value":"Oxygen gas"}]	[]		0	QAReview	Potassium chlorate, #KClO_3#, decomposes to form potassium chloride, #KCl# and oxygen gas. How do you write a balanced equation for this decomposition reaction?	0	Potassium chlorate, KClO3, decomposes to form potassium chloride, KCl and oxygen gas. How do you write a balanced equation for this decomposition reaction?	[{"type":"other","value":"Chemical Equation [OF] this decomposition reaction","valueExpand":[{"tag":"equation_qv","content":"","slot":"ActionToClass"},{"tag":"equationSubject_qv","content":" this decomposition reaction","slot":"-1_-1"}]}]	[{"type":"chemical equation","value":"KClO3","valueExpand":[{"tag":"ce_condition","content":"KClO3","slot":"20_24"}]},{"type":"chemical equation","value":"KCl","valueExpand":[{"tag":"ce_condition","content":"KCl","slot":"66_68"}]},{"type":"substance name","value":"Oxygen gas","valueExpand":[{"tag":"substance_condition","content":"Oxygen gas","slot":"74_83"}]}]	0		1		0	0
191674657	https://socratic.org/questions/a-sample-of-oxygen-gas-has-a-volume-of-150-0-ml-at-a-pressure-of-0-947-atm-what-	A sample of oxygen gas has a volume of 150.0 mL at a pressure of 0.947 atm. What will the volume of the gas be at a pressure of 1.000 atm if the temperature remains constant?	[{"type":"physical unit","value":"Volume2 [OF] the gas [IN] mL"}]	[{"type":"physical unit","value":"142.05 mL"}]	[{"type":"physical unit","value":"Volume1 [OF] oxygen gas sample [=] \\pu{150.0 mL}"},{"type":"physical unit","value":"Pressure1 [OF] oxygen gas sample [=] \\pu{0.947 atm}"},{"type":"physical unit","value":"Pressure2 [OF] the gas [=] \\pu{1.000 atm}"},{"type":"other","value":"ConstantTemperature"}]	[]		0	QAReview	A sample of oxygen gas has a volume of 150.0 mL at a pressure of 0.947 atm. What will the volume of the gas be at a pressure of 1.000 atm if the temperature remains constant?	0	A sample of oxygen gas has a volume of 150.0 mL at a pressure of 0.947 atm. What will the volume of the gas be at a pressure of 1.000 atm if the temperature remains constant?	[{"type":"physical unit","value":"Volume2 [OF] the gas [IN] mL","valueExpand":[{"tag":"property_qv","content":"Volume2","slot":"ActionToClass"},{"tag":"subject_qv","content":"the gas","slot":"100_106"},{"tag":"unit_qv","content":"mL","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Volume1 [OF] oxygen gas sample [=] \\\\pu{150.0 mL}","valueExpand":[{"tag":"property_condition","content":"Volume1","slot":"ActionToClass"},{"tag":"subject_condition","content":"oxygen gas sample","slot":"-1_-1"},{"tag":"value_condition","content":"150.0 mL","slot":"39_46"}]},{"type":"physical unit","value":"Pressure1 [OF] oxygen gas sample [=] \\\\pu{0.947 atm}","valueExpand":[{"tag":"property_condition","content":"Pressure1","slot":"ActionToClass"},{"tag":"subject_condition","content":"oxygen gas sample","slot":"-1_-1"},{"tag":"value_condition","content":"0.947 atm","slot":"65_73"}]},{"type":"physical unit","value":"Pressure2 [OF] the gas [=] \\\\pu{1.000 atm}","valueExpand":[{"tag":"property_condition","content":"Pressure2","slot":"ActionToClass"},{"tag":"subject_condition","content":"the gas","slot":"100_106"},{"tag":"value_condition","content":"1.000 atm","slot":"128_136"}]},{"type":"other","value":"ConstantTemperature","valueExpand":[{"tag":"other_condition","content":"ConstantTemperature","slot":"ActionToClass"}]}]	0		2		0	0
191674659	https://socratic.org/questions/a-sample-of-argon-has-a-volume-of-205-cm-3-when-it-s-temperatures-is-44-degrees-	A sample of argon has a volume of 205 cm^3 when it's temperatures is -44 degrees C. and its pressure is 712 mm of Hg. What would be the volume of the argon at STP?	[{"type":"physical unit","value":"Volume2 [OF] the argon [IN] cm^3"}]	[{"type":"physical unit","value":"228.93 cm^3"}]	[{"type":"physical unit","value":"Volume1 [OF] argon sample [=] \\pu{205 cm^3}"},{"type":"physical unit","value":"Temperature1 [OF] argon sample [=] \\pu{-44 degrees C}"},{"type":"physical unit","value":"Pressure1 [OF] argon sample [=] \\pu{712 mmHg}"},{"type":"other","value":"STP"}]	[]		0	QAReview	A sample of argon has a volume of 205 #cm^3# when it's temperatures is -44 degrees C. and its pressure is 712 mm of Hg.  What would be the volume of the argon at STP?	0	A sample of argon has a volume of 205 cm^3 when it's temperatures is -44 degrees C. and its pressure is 712 mm of Hg. What would be the volume of the argon at STP?	[{"type":"physical unit","value":"Volume2 [OF] the argon [IN] cm^3","valueExpand":[{"tag":"property_qv","content":"Volume2","slot":"ActionToClass"},{"tag":"subject_qv","content":"the argon","slot":"146_154"},{"tag":"unit_qv","content":"cm^3","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Volume1 [OF] argon sample [=] \\\\pu{205 cm^3}","valueExpand":[{"tag":"property_condition","content":"Volume1","slot":"ActionToClass"},{"tag":"subject_condition","content":"argon sample","slot":"-1_-1"},{"tag":"value_condition","content":"205 cm^3","slot":"34_41"}]},{"type":"physical unit","value":"Temperature1 [OF] argon sample [=] \\\\pu{-44 degrees C}","valueExpand":[{"tag":"property_condition","content":"Temperature1","slot":"ActionToClass"},{"tag":"subject_condition","content":"argon sample","slot":"-1_-1"},{"tag":"value_condition","content":"-44 degrees C","slot":"69_81"}]},{"type":"physical unit","value":"Pressure1 [OF] argon sample [=] \\\\pu{712 mmHg}","valueExpand":[{"tag":"property_condition","content":"Pressure1","slot":"ActionToClass"},{"tag":"subject_condition","content":"argon sample","slot":"-1_-1"},{"tag":"value_condition","content":"712 mmHg","slot":"-1_-1"}]},{"type":"other","value":"STP","valueExpand":[{"tag":"other_condition","content":"STP","slot":"ActionToClass"}]}]	0		4		0	0
191674660	https://socratic.org/questions/you-need-to-produce-a-buffer-solution-that-has-ph-5-06-you-already-have-a-soluti	You need to produce a buffer solution that has pH 5.06. You already have a solution that contains 10 mmols of acetic acid. How many millimoles of acetate (the conjugate base of acetic acid) will you need to add to this solution?	[{"type":"physical unit","value":"Mole [OF] acetate [IN] millimoles"}]	[{"type":"physical unit","value":"20.90 millimoles"}]	[{"type":"physical unit","value":"pH [OF] a buffer solution [=] \\pu{5.06}"},{"type":"physical unit","value":"Mole [OF] acetic acid [=] \\pu{10 mmols}"},{"type":"other","value":"Acetate is the conjugate base of acetic acid."}]	[]		0	QAReview	You need to produce a buffer solution that has pH 5.06. You already have a solution that contains 10 mmols of acetic acid. How many millimoles of acetate (the conjugate base of acetic acid) will you need to add to this solution? 	0	You need to produce a buffer solution that has pH 5.06. You already have a solution that contains 10 mmols of acetic acid. How many millimoles of acetate (the conjugate base of acetic acid) will you need to add to this solution?	[{"type":"physical unit","value":"Mole [OF] acetate [IN] millimoles","valueExpand":[{"tag":"property_qv","content":"Mole","slot":"ActionToClass"},{"tag":"subject_qv","content":"acetate","slot":"146_152"},{"tag":"unit_qv","content":"millimoles","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"pH [OF] a buffer solution [=] \\\\pu{5.06}","valueExpand":[{"tag":"property_condition","content":"pH","slot":"ActionToClass"},{"tag":"subject_condition","content":"a buffer solution","slot":"20_36"},{"tag":"value_condition","content":"5.06","slot":"50_53"}]},{"type":"physical unit","value":"Mole [OF] acetic acid [=] \\\\pu{10 mmols}","valueExpand":[{"tag":"property_condition","content":"Mole","slot":"ActionToClass"},{"tag":"subject_condition","content":"acetic acid","slot":"110_120|177_187"},{"tag":"value_condition","content":"10 mmols","slot":"98_105"}]},{"type":"other","value":"Acetate is the conjugate base of acetic acid.","valueExpand":[{"tag":"other_condition","content":"Acetate is the conjugate base of acetic acid.","slot":"ActionToClass"}]}]	0		0		0	1
191674661	https://socratic.org/questions/5a58c6f87c014928e6f18f7b	What salt would phosphoric acid form with a metal whose oxide is M2O3?	[{"type":"other","value":"Chemical Formula [OF] salt [IN] default"}]	[{"type":"chemical equation","value":"MPO4"}]	[{"type":"other","value":"A metal whose oxide is M2O3."},{"type":"substance name","value":"Phosphoric acid"}]	[]		0	QAReview	What salt would phosphoric acid form with a metal whose oxide is #M_2O_3#?	0	What salt would phosphoric acid form with a metal whose oxide is M2O3?	[{"type":"other","value":"Chemical Formula [OF] salt [IN] default","valueExpand":[{"tag":"formula_qv","content":"","slot":"ActionToClass"},{"tag":"formulaSubject_qv","content":"salt","slot":"5_8"},{"tag":"formulaConstraint_qv","content":"default","slot":"ActionToClass"}]}]	[{"type":"other","value":"A metal whose oxide is M2O3.","valueExpand":[{"tag":"other_condition","content":"A metal whose oxide is M2O3.","slot":"ActionToClass"}]},{"type":"substance name","value":"Phosphoric acid","valueExpand":[{"tag":"substance_condition","content":"Phosphoric acid","slot":"16_30"}]}]	0		0		0	0
191674662	https://socratic.org/questions/calculate-the-molar-mass-in-g-mol-of-diacetyl-given-that-in-the-gas-phase-100-de-1	Calculate the molar mass in g/mol of diacetyl (butanedione) given that in the gas phase 100 degrees Celsius and 747 torr, a 0.3060 g sample of diacetyl occupies a volume of 0.111 L?	[{"type":"physical unit","value":"Molar mass [OF] diacetyl (butanedione) [IN] g/mol"}]	[{"type":"physical unit","value":"85.83 g/mol"}]	[{"type":"physical unit","value":"Temperature [OF] diacetyl (butanedione) [=] \\pu{100 degrees Celsius}"},{"type":"physical unit","value":"Pressure [OF] diacetyl (butanedione) [=] \\pu{747 torr}"},{"type":"physical unit","value":"Mass [OF] diacetyl sample [=] \\pu{0.3060 g}"},{"type":"physical unit","value":"Volume [OF] diacetyl sample [=] \\pu{0.111 L}"}]	[]		0	QAReview	Calculate the molar mass in #"g"/"mol"#of diacetyl (butanedione) given that in the gas phase #100# degrees Celsius and #747# torr, a #0.3060# g sample of diacetyl occupies a volume of #0.111L#?	0	Calculate the molar mass in g/mol of diacetyl (butanedione) given that in the gas phase 100 degrees Celsius and 747 torr, a 0.3060 g sample of diacetyl occupies a volume of 0.111 L?	[{"type":"physical unit","value":"Molar mass [OF] diacetyl (butanedione) [IN] g/mol","valueExpand":[{"tag":"property_qv","content":"Molar mass","slot":"ActionToClass"},{"tag":"subject_qv","content":"diacetyl (butanedione)","slot":"37_58"},{"tag":"unit_qv","content":"g/mol","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Temperature [OF] diacetyl (butanedione) [=] \\\\pu{100 degrees Celsius}","valueExpand":[{"tag":"property_condition","content":"Temperature","slot":"ActionToClass"},{"tag":"subject_condition","content":"diacetyl (butanedione)","slot":"37_58"},{"tag":"value_condition","content":"100 degrees Celsius","slot":"88_106"}]},{"type":"physical unit","value":"Pressure [OF] diacetyl (butanedione) [=] \\\\pu{747 torr}","valueExpand":[{"tag":"property_condition","content":"Pressure","slot":"ActionToClass"},{"tag":"subject_condition","content":"diacetyl (butanedione)","slot":"37_58"},{"tag":"value_condition","content":"747 torr","slot":"112_119"}]},{"type":"physical unit","value":"Mass [OF] diacetyl sample [=] \\\\pu{0.3060 g}","valueExpand":[{"tag":"property_condition","content":"Mass","slot":"ActionToClass"},{"tag":"subject_condition","content":"diacetyl sample","slot":"-1_-1"},{"tag":"value_condition","content":"0.3060 g","slot":"124_131"}]},{"type":"physical unit","value":"Volume [OF] diacetyl sample [=] \\\\pu{0.111 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"diacetyl sample","slot":"-1_-1"},{"tag":"value_condition","content":"0.111 L","slot":"173_179"}]}]	0		2		0	0
191674665	https://socratic.org/questions/what-is-the-empirical-formula-of-a-compound-of-uranium-and-fluorine-that-is-comp	What is the empirical formula of a compound of uranium and fluorine that is composed of 67.6% uranium and 32.4% fluorine?	[{"type":"other","value":"Chemical Formula [OF] a compound [IN] empirical"}]	[{"type":"chemical equation","value":"UF6"}]	[{"type":"physical unit","value":"Percent [OF] uranium in the compound [=] \\pu{67.6%}"},{"type":"physical unit","value":"Percent [OF] fluorine in the compound [=] \\pu{32.4%}"}]	[]		0	QAReview	What is the empirical formula of a compound of uranium and fluorine that is composed of 67.6% uranium and 32.4% fluorine?	0	What is the empirical formula of a compound of uranium and fluorine that is composed of 67.6% uranium and 32.4% fluorine?	[{"type":"other","value":"Chemical Formula [OF] a compound [IN] empirical","valueExpand":[{"tag":"formula_qv","content":"","slot":"ActionToClass"},{"tag":"formulaSubject_qv","content":"a compound","slot":"33_42"},{"tag":"formulaConstraint_qv","content":"empirical","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Percent [OF] uranium in the compound [=] \\\\pu{67.6%}","valueExpand":[{"tag":"property_condition","content":"Percent","slot":"ActionToClass"},{"tag":"subject_condition","content":"uranium in the compound","slot":"-1_-1"},{"tag":"value_condition","content":"67.6%","slot":"88_92"}]},{"type":"physical unit","value":"Percent [OF] fluorine in the compound [=] \\\\pu{32.4%}","valueExpand":[{"tag":"property_condition","content":"Percent","slot":"ActionToClass"},{"tag":"subject_condition","content":"fluorine in the compound","slot":"-1_-1"},{"tag":"value_condition","content":"32.4%","slot":"106_110"}]}]	0		2		0	0
191674667	https://socratic.org/questions/how-many-moles-of-methanol-must-react-with-excess-oxygen-to-produce-5-0-l-of-car	How many moles of methanol must react with excess oxygen to produce 5.0 L of carbon dioxide at STP?	[{"type":"physical unit","value":"Mole [OF] methanol [IN] moles"}]	[{"type":"physical unit","value":"0.22 moles"}]	[{"type":"physical unit","value":"Volume [OF] carbon dioxide [=] \\pu{5.0 L}"},{"type":"other","value":"Excess oxygen."},{"type":"other","value":"STP"}]	[]		0	QAReview	How many moles of methanol must react with excess oxygen to produce 5.0 L of carbon dioxide at STP?	0	How many moles of methanol must react with excess oxygen to produce 5.0 L of carbon dioxide at STP?	[{"type":"physical unit","value":"Mole [OF] methanol [IN] moles","valueExpand":[{"tag":"property_qv","content":"Mole","slot":"ActionToClass"},{"tag":"subject_qv","content":"methanol","slot":"18_25"},{"tag":"unit_qv","content":"moles","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Volume [OF] carbon dioxide [=] \\\\pu{5.0 L}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"carbon dioxide","slot":"77_90"},{"tag":"value_condition","content":"5.0 L","slot":"68_72"}]},{"type":"other","value":"Excess oxygen.","valueExpand":[{"tag":"other_condition","content":"Excess oxygen.","slot":"ActionToClass"}]},{"type":"other","value":"STP","valueExpand":[{"tag":"other_condition","content":"STP","slot":"ActionToClass"}]}]	0		0		0	0
191674666	https://socratic.org/questions/if-53-ml-of-a-base-solution-having-an-oh-ion-concentration-of-2-35-10-3-m-is-tit	If 53 mL of a base solution having an OH− ion concentration of 2.35 × 10^(−3) M is titrated with 57 mL of an acid (assume a strong monoprotic acid) what is the concentration of the acid (concentration of the hydronium ion)?	[{"type":"physical unit","value":"Concentration  [OF] the acid (hydronium ion) [IN] M"}]	[{"type":"physical unit","value":"2.19 × 10^(−3) M"}]	[{"type":"physical unit","value":"Volume [OF] a base solution [=] \\pu{53 mL}"},{"type":"physical unit","value":"Concentration [OF] OH− ion in the base solution [=] \\pu{2.35 × 10^(−3) M}"},{"type":"physical unit","value":"Volume [OF] an acid [=] \\pu{57 mL}"},{"type":"other","value":"The acid is assumed as a strong monoprotic acid."}]	[]		0	QAReview	If #53# #mL# of a base solution having an #OH^-# ion concentration of #2.35 * 10^-3# #M# is titrated with #57# #mL# of an acid (assume a strong monoprotic acid) what is the concentration of the acid (concentration of the hydronium ion)?	0	If 53 mL of a base solution having an OH− ion concentration of 2.35 × 10^(−3) M is titrated with 57 mL of an acid (assume a strong monoprotic acid) what is the concentration of the acid (concentration of the hydronium ion)?	[{"type":"physical unit","value":"Concentration  [OF] the acid (hydronium ion) [IN] M","valueExpand":[{"tag":"property_qv","content":"Concentration","slot":"ActionToClass"},{"tag":"subject_qv","content":"the acid (hydronium ion)","slot":"-1_-1"},{"tag":"unit_qv","content":"M","slot":"ActionToClass"}]}]	[{"type":"physical unit","value":"Volume [OF] a base solution [=] \\\\pu{53 mL}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"a base solution","slot":"12_26"},{"tag":"value_condition","content":"53 mL","slot":"3_7"}]},{"type":"physical unit","value":"Concentration [OF] OH− ion in the base solution [=] \\\\pu{2.35 × 10^(−3) M}","valueExpand":[{"tag":"property_condition","content":"Concentration","slot":"ActionToClass"},{"tag":"subject_condition","content":"OH− ion in the base solution","slot":"-1_-1"},{"tag":"value_condition","content":"2.35 × 10^(−3) M","slot":"63_78"}]},{"type":"physical unit","value":"Volume [OF] an acid [=] \\\\pu{57 mL}","valueExpand":[{"tag":"property_condition","content":"Volume","slot":"ActionToClass"},{"tag":"subject_condition","content":"an acid","slot":"106_112"},{"tag":"value_condition","content":"57 mL","slot":"97_101"}]},{"type":"other","value":"The acid is assumed as a strong monoprotic acid.","valueExpand":[{"tag":"other_condition","content":"The acid is assumed as a strong monoprotic acid.","slot":"ActionToClass"}]}]	0		2		0	0
